kategori,nama_makanan,protein_g,karbohidrat_g,lemak_g,serat_g,gula_g,kalori
potato,"potato, canned, no added fat",1.4,13.6,0.2,2.4,0.6,61.6
potato,"potato, roasted, nfs",1.9,20.4,4.2,1.4,1.6,127.4
potato,"potato, roasted, from fresh, peel eaten, ns as to fat",2.4,20.1,4.3,2.1,1.1,128.3
potato,"potato, roasted, from fresh, peel eaten, no added fat",2.5,21.1,0.1,2.2,1.2,95.4
potato,"potato, roasted, from fresh, peel eaten, fat added, ns as to fat type",2.4,20.1,4.3,2.1,1.1,128.3
potato,"potato, roasted, from fresh, peel eaten, made with oil",2.4,20.1,4.9,2.1,1.1,133.6
potato,"potato, roasted, from fresh, peel eaten, made with butter",2.4,20.1,4,2.1,1.1,125.6
potato,"potato, roasted, from fresh, peel eaten, made with margarine",2.4,20.1,3.2,2.1,1.1,118.8
potato,"potato, roasted, from fresh, peel not eaten, ns as to fat",1.9,20.4,4.2,1.4,1.6,127.4
potato,"potato, roasted, from fresh, peel not eaten, fat added, ns as to fat type",1.9,20.4,4.2,1.4,1.6,127.4
potato,"potato, roasted, from fresh, peel not eaten, no added fat",2,21.5,0.1,1.5,1.7,94.5
potato,"potato, roasted, from fresh, peel not eaten, made with oil",1.9,20.4,4.8,1.4,1.6,132.8
potato,"potato, roasted, from fresh, peel not eaten, made with butter",1.9,20.4,3.9,1.4,1.6,124.9
potato,"potato, roasted, from fresh, peel not eaten, made with margarine",1.9,20.5,3.2,1.4,1.6,118
potato,"potato, roasted, ready-to-heat",1.9,20.4,4.2,1.4,1.6,127.4
stewed potatoes,"stewed potatoes, puerto rican style",2.1,18.8,3.7,1.9,1.2,116.9
potato only from puerto rican mixed dishes,"potato only from puerto rican mixed dishes, gravy and other components reported separately",1.7,19.9,0.1,1.8,0.9,87.3
potato from puerto rican style stuffed pot roast,"potato from puerto rican style stuffed pot roast, with gravy",2.5,14.4,0.9,1.3,0.6,76
potato from puerto rican beef stew,"potato from puerto rican beef stew, with gravy",2.5,14.4,0.9,1.3,0.6,76
potato from puerto rican chicken fricassee,"potato from puerto rican chicken fricassee, with sauce",1.3,14.6,1,1.2,0.7,73
potato chips,"potato chips, nfs",6.4,53.8,34,3.1,0.3,546.7
potato chips,"potato chips, plain",6.4,53.8,34,3.1,0.3,546.7
potato chips,"potato chips, barbecue flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, sour cream and onion flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, cheese flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, other flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, ruffled, plain",6.4,53.8,34,3.1,0.3,546.7
potato chips,"potato chips, ruffled, barbecue flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, ruffled, sour cream and onion flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, ruffled, cheese flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, ruffled, other flavored",6.5,55.9,31.1,3.8,5.5,529.3
potato chips,"potato chips, restructured, plain",4.6,55.2,35.2,2.9,0.8,555.8
potato chips,"potato chips, restructured, flavored",4.6,55,35.1,2.9,0.8,554.2
potato chips,"potato chips, baked, plain",5,71.4,18.2,4.8,5,469.4
potato chips,"potato chips, baked, flavored",5,71,18.1,4.8,5,467
potato chips,"potato chips, reduced fat",7,67.1,20.6,6,0.2,482
potato chips,"potato chips, fat free",7,67.1,20.6,6,0.2,482
potato chips,"potato chips, restructured, reduced fat, lightly salted",4.6,64.8,26.1,3.2,0.6,512.5
potato chips,"potato chips, restructured, fat free",4.6,64.8,26.1,3.2,0.6,512.5
potato chips,"potato chips, unsalted",6.2,59.7,30.3,5.4,0.2,536.3
potato chips,"potato chips, reduced fat, unsalted",7.1,67.8,20.8,6.1,0.2,486.8
potato chips,"potato chips, lightly salted",6.7,53.4,35.3,4.2,0.3,558.4
potato chips,"potato chips, restructured, lightly salted",6.7,53.4,35.3,4.2,0.3,558.4
potato chips,"potato chips, popped, plain",5,71.4,18.2,4.8,5,469.4
potato chips,"potato chips, popped, flavored",5,71,18.1,4.8,5,467
potato chips,"potato chips, popped, nfs",5,71.4,18.2,4.8,5,469.4
potato sticks,"potato sticks, plain",6.7,53.3,34.4,3.4,0.2,549.6
potato sticks,"potato sticks, flavored",6.6,52.8,34.1,3.4,0.2,544.1
potato sticks,"potato sticks, fry shaped",6.6,52.8,34.1,3.4,0.2,544.1
vegetable chips,vegetable chips,4.7,59.2,26.6,7.8,6.9,494.7
potato,"potato, scalloped, nfs",7.1,13.5,9.6,0.8,2.1,168.6
potato,"potato, scalloped, from fast food or restaurant",6.6,13,14.3,0.7,1.9,207.1
potato,"potato, scalloped, from fresh",7.1,13.5,9.6,0.8,2.1,168.6
potato,"potato, scalloped, from fresh, with meat",7.4,12.9,10.3,0.7,2.1,173.8
potato,"potato, scalloped, from dry mix",6.9,13.5,9.7,0.8,2.2,169.2
potato,"potato, scalloped, from dry mix, with meat",7.3,13.1,9.5,0.7,2.2,167.3
potato,"potato, scalloped, ready-to-heat",6.8,13.3,10.9,0.7,2.2,178.5
potato,"potato, scalloped, ready-to-heat, with meat",7.1,12.7,11.5,0.7,2.1,182.7
potato,"potato, french fries, nfs",2.5,23.2,14.1,1.8,0.3,229.6
potato,"potato, french fries, ns as to fresh or frozen",2.5,23.2,14.1,1.8,0.3,229.6
potato,"potato, french fries, from fresh, fried",1.9,18.5,13.1,1.6,1.2,199.6
potato,"potato, french fries, from fresh, baked",2,19.3,9.2,1.7,1.3,167.9
potato,"potato, french fries, from frozen, baked",2.8,25.6,5.5,2,0.4,162.5
potato,"potato, french fries, fast food",3.4,41.4,14.7,3.8,0.3,312
potato,"potato, french fries, restaurant",3.5,37.2,14,3.9,0.3,289.1
potato,"potato, french fries, from frozen, fried",2.5,23.2,14.1,1.8,0.3,229.6
potato,"potato, french fries, school",2,19.3,9.2,1.7,1.3,167.9
potato,"potato, french fries, with cheese, fast food / restaurant",3.4,29.7,14.1,2.6,0.3,259.4
potato,"potato, french fries, with cheese, school",4.6,17.7,10.3,1.5,1.2,181.5
potato,"potato, french fries, with chili, fast food / restaurant",4.2,31.6,10.8,3.6,0.8,240.6
potato,"potato, french fries, with chili and cheese, fast food / restaurant",4,25.4,11.4,2.8,0.7,220
potato,"potato, french fries, with cheese",3.4,29.7,14.1,2.6,0.3,259.4
potato,"potato, french fries, with chili and cheese",4,25.4,11.4,2.8,0.7,220
potato,"potato, french fries, with chili",4.2,31.6,10.8,3.6,0.8,240.6
potato,"potato, home fries, nfs",1.9,18.4,13,1.6,1.2,198.6
potato,"potato, home fries, from restaurant / fast food",1.9,17.9,15.2,1.6,1.2,215.9
potato,"potato, home fries, from fresh",2,18.8,11.5,1.6,1.3,186.6
potato,"potato, home fries, ready-to-heat",1.9,18.4,13,1.6,1.2,198.6
potato,"potato, home fries, with vegetables",1.7,15.6,11.8,1.6,1.8,175.2
potato,"potato, hash brown, nfs",2.6,28.2,11.5,3.2,0.3,226.7
potato,"potato, hash brown, from fast food",2.6,28.9,17,2.7,0.6,279.2
potato,"potato, hash brown, from fast food, with cheese",6,24.5,19.9,2.2,0.5,300.8
potato,"potato, hash brown, from restaurant",2.6,28.9,17,2.7,0.6,279.2
potato,"potato, hash brown, from restaurant, with cheese",6,24.5,19.9,2.2,0.5,300.8
potato,"potato, hash brown, from school lunch",2.6,28.4,11.5,3.2,0.3,228
potato,"potato, hash brown, from fresh",1.9,18.6,12.3,1.6,1.2,192.5
potato,"potato, hash brown, from fresh, with cheese",5.1,16.2,15.5,1.4,1.1,224.5
potato,"potato, hash brown, from dry mix",2.6,28.2,11.5,3.2,0.3,226.7
potato,"potato, hash brown, ready-to-heat",2.6,28.2,11.5,3.2,0.3,226.7
potato,"potato, hash brown, ready-to-heat, with cheese",6,24,15.2,2.6,0.3,256.8
potato skins without topping,potato skins without topping,2.1,19.5,7.4,1.8,1.2,153.6
potato skins,"potato skins, with cheese",6.1,16.3,12.4,1.5,1.1,201.2
potato skins,"potato skins, with cheese and bacon",7.6,15.5,13.7,1.4,1,215.8
potato skins,"potato skins, nfs",6.1,16.3,12.4,1.5,1.1,201.2
potato,"potato, mashed, nfs",2.2,17.6,4.1,1.2,2.1,115.5
potato,"potato, mashed, from fast food",1.6,14.6,2.8,1.3,0.5,90.6
potato,"potato, mashed, from fast food, with gravy",1.5,12.8,2.8,1.1,0.5,82
potato,"potato, mashed, ready-to-heat",2,13.3,5,1.9,1.8,106.1
potato,"potato, mashed, from fresh, made with milk",2.2,17.6,4.1,1.2,2.1,115.5
potato,"potato, mashed, from fresh, made with milk, with cheese",4.4,16,7.3,1,1.9,146.9
potato,"potato, mashed, from fresh, made with milk, with gravy",1.9,15.1,3.8,1,1.8,101.9
potato,"potato, mashed, from fresh, nfs",2.2,17.6,4.1,1.2,2.1,115.5
potato,"potato, mashed, from restaurant",2.1,16.8,7.2,1.1,2,140
potato,"potato, mashed, from restaurant, with gravy",1.8,14.5,6.3,0.9,1.7,121.6
potato,"potato, mashed, from school lunch",2.1,13.2,1.9,1,1.8,78.4
potato,"potato, mashed, from dry mix, nfs",2,12.6,6.7,0.9,1.6,118.7
potato,"potato, mashed, from dry mix, made with milk",2,12.6,6.7,0.9,1.6,118.7
potato,"potato, mashed, from dry mix, made with milk, with cheese",4.3,11.5,9.6,0.8,1.4,149.8
potato,"potato, mashed, from dry mix, made with milk, with gravy",1.8,11.2,5.9,0.8,1.3,104.5
potato,"potato, mashed, ready-to-heat, nfs",2,13.3,5,1.9,1.8,106.1
potato,"potato, mashed, ready-to-heat, with cheese",4.3,12.1,8.1,1.7,1.6,138.6
potato,"potato, mashed, ready-to-heat, with gravy",1.7,11.7,4.5,1.5,1.5,94.4
potato patty,potato patty,3.9,13.4,11.2,1.5,1.5,170.1
potato tots,"potato tots, nfs",1.9,24.4,15.5,2.3,0.3,244.3
potato tots,"potato tots, fast food / restaurant",1.9,24.3,15.4,2.3,0.3,243.4
potato tots,"potato tots, school",2,19.3,9.2,1.7,1.3,167.9
potato tots,"potato tots, from fresh, fried or baked",1.9,24.4,15.5,2.3,0.3,244.3
potato tots,"potato tots, frozen, baked",2,26.1,9.2,2.4,0.3,195
potato tots,"potato tots, frozen, fried",1.9,24.4,15.5,2.3,0.3,244.3
potato tots,"potato tots, frozen, ns as to fried or baked",1.9,24.4,15.5,2.3,0.3,244.3
potato,"potato, baked, peel not eaten, with butter",1.9,20.4,4.1,1.4,1.6,126.3
potato,"potato, baked, peel not eaten, with sour cream",2,19,5.5,1.3,1.8,133.2
potato,"potato, baked, peel not eaten, with cheese",3.6,17.7,7.7,1.2,1.7,154.7
potato,"potato, baked, peel not eaten, with meat",4.3,17.3,8.3,1.2,1.6,161.3
potato,"potato, baked, peel not eaten, with chili",4,18,6.2,1.6,1.6,143.7
potato,"potato, baked, peel not eaten, with vegetables",3.7,18.1,6.3,1.4,1.5,143.8
potato,"potato, baked, peel eaten",2.5,21,0.1,2.2,1.2,95.3
potato,"potato, baked, peel eaten, with butter",2.4,20,4.2,2.1,1.1,127.1
potato,"potato, baked, peel eaten, with sour cream",2.4,18.6,5.5,1.9,1.3,134
potato,"potato, baked, peel eaten, with cheese",4,17.4,7.8,1.7,1.2,155.4
potato,"potato, baked, peel eaten, with meat",4.7,17,8.4,1.7,1.2,162
potato,"potato, baked, peel eaten, with chili",4.4,17.7,6.2,2.1,1.2,144.2
potato,"potato, baked, peel eaten, with vegetables",4.1,17.8,6.3,2,1.1,144.4
potato salad with egg,"potato salad with egg, from restaurant",3,15.4,11.4,1.1,1.8,175.8
potato salad with egg,"potato salad with egg, made with mayonnaise",2,16.2,9.4,1.3,5,157.2
potato salad with egg,"potato salad with egg, made with light mayonnaise",2.7,15.1,4.5,1.3,1.7,111.5
potato salad with egg,"potato salad with egg, made with mayonnaise-type salad dressing",2.8,15.9,4.3,1.3,2.6,113.6
potato salad with egg,"potato salad with egg, made with light mayonnaise-type salad dressing",2.7,15.1,4.5,1.3,1.7,111.5
potato salad with egg,"potato salad with egg, made with creamy dressing",2.9,14.9,7.9,1.3,1.5,142.5
potato salad with egg,"potato salad with egg, made with light creamy dressing",3,15,3.5,1.3,1.7,103
potato salad with egg,"potato salad with egg, made with italian dressing",2.8,15.8,4.4,1.3,2.4,114.2
potato salad with egg,"potato salad with egg, made with light italian dressing",2.8,15.5,2.4,1.3,2.2,94.3
potato salad with egg,"potato salad with egg, made with any type of fat free dressing",2.7,16,1.7,1.6,2.7,90.3
potato salad,"potato salad, german style",2.9,17.2,3.2,1.9,1.5,109.3
potato salad,"potato salad, from restaurant",1.7,17.3,11.4,1.3,1.9,179.2
potato salad,"potato salad, made with mayonnaise",1.5,15.8,11.1,1.5,1.3,169.5
potato salad,"potato salad, made with light mayonnaise",1.4,17,3.6,1.5,1.8,106.4
potato salad,"potato salad, made with mayonnaise-type salad dressing",1.5,17.8,3.5,1.5,2.8,108.7
potato salad,"potato salad, made with light mayonnaise-type salad dressing",1.4,17,3.6,1.5,1.8,106.4
potato salad,"potato salad, made with creamy dressing",1.6,16.8,7.5,1.5,1.6,141.3
potato salad,"potato salad, made with light creamy dressing",1.6,16.9,2.5,1.5,1.8,96.5
potato salad,"potato salad, made with italian dressing",1.4,17.8,3.6,1.5,2.6,109.2
potato salad,"potato salad, made with light italian dressing",1.4,17.5,1.2,1.5,2.4,86.5
potato salad,"potato salad, made with any type of fat free dressing",1.4,17.9,0.6,1.8,2.9,82.5
potato pancake,potato pancake,4.5,20.6,10.7,2.2,1.1,196.6
lefse (norwegian),lefse (norwegian),4.2,36.1,6.2,2,2.3,216.8
stewed potatoes,stewed potatoes,1.8,19.9,3.2,1.4,1.9,116
stewed potatoes with tomatoes,stewed potatoes with tomatoes,1.6,15.4,3.2,1.4,2.3,96.6
potato soup,"potato soup, ns as to made with milk or water",1.6,7.7,1.4,0.7,2,50.1
potato soup,"potato soup, cream of, prepared with milk",2.4,8.8,1.9,0.6,3.2,62.5
potato soup,"potato soup, prepared with water",0.8,6.5,1,0.7,0.7,37.6
potato and cheese soup,potato and cheese soup,2.7,8.5,3.4,1,1.5,75.4
potato chowder,potato chowder,3.9,8.6,4.6,0.6,4.1,91.2
plantain soup,"plantain soup, puerto rican style",2.3,7.2,0.5,0.4,3.9,42.2
plantain,"plantain, cooked, no added fat",1.3,31.8,0.4,1.7,17.5,135.6
plantain,"plantain, cooked with oil",1.3,30.9,3.2,1.6,17,157.7
ripe plantain,"ripe plantain, raw",1.3,31.9,0.4,1.7,17.5,135.9
plantain,"plantain, cooked, fat added, ns as to fat type",1.3,30.9,2.9,1.6,17,154.5
plantain,"plantain, cooked with butter or margarine",1.3,30.9,2.5,1.6,17,151.2
plantain chips,plantain chips,2.3,63.8,29.6,3.5,0.9,530.8
green banana,"green banana, cooked in salt water",1.3,31.8,0.4,1.7,17.5,135.6
green banana,"green banana, fried",1.3,30.9,3.2,1.6,17,157.7
cassava,"cassava, cooked",1.4,39.6,3,1.9,1.8,191.3
yuca fries,yuca fries,1.2,34.7,13.9,1.6,1.6,269.3
casabe,"casabe, cassava bread",2.5,71.2,0.5,3.4,3.2,299.7
yam,"yam, cooked, puerto rican",1.5,27.4,0.1,3.9,0.5,116.8
yam buns; puerto rican style,yam buns; puerto rican style,3.5,29.8,19,3.5,0.7,304
tannier,"tannier, cooked",1.6,27.6,2.9,4.3,0.4,142.9
celeriac,"celeriac, cooked",1.6,9.6,3,1.9,1.7,72
dasheen,"dasheen, cooked",1.6,27.6,2.9,4.3,0.4,142.9
taro,"taro, cooked",1.6,27.6,2.9,4.3,0.4,142.9
fufu,fufu,1.5,33.6,3,3.1,1.1,167.2
poi,poi,1.6,28.4,0.2,4.4,0.4,122.2
taro chips,taro chips,2.3,68.1,24.9,7.2,3.8,505.7
beet greens,"beet greens, raw",2.2,4.3,0.1,3.7,0.5,27.3
beet greens,"beet greens, cooked",2.3,4.5,2.9,3.9,0.5,53
broccoli raab,"broccoli raab, raw",3.2,2.8,0.5,2.7,0.4,28.5
broccoli raab,"broccoli raab, cooked",3.2,2.9,3.1,2.7,0.4,52.6
chard,"chard, raw",1.8,3.7,0.2,1.6,1.1,24
chard,"chard, cooked",1.9,3.9,2.9,1.7,1.2,49.6
collards,"collards, raw",3,5.4,0.6,4,0.5,39.2
collards,"collards, fresh, cooked, no added fat",3.2,5.8,0.6,4.3,0.5,42.1
collards,"collards, frozen, cooked, no added fat",3,7.1,0.4,2.8,0.6,43.8
collards,"collards, canned, cooked, no added fat",1.4,2.8,0.3,1.3,0.4,19.3
collards,"collards, ns as to form, cooked",3.2,5.6,3.4,4.2,0.5,65.4
collards,"collards, fresh, cooked, fat added, ns as to fat type",3.2,5.6,3.4,4.2,0.5,65.4
collards,"collards, frozen, cooked, fat added, ns as to fat type",2.9,6.9,2.9,2.7,0.6,65.4
collards,"collards, canned, cooked, fat added, ns as to fat type",1.3,2.7,2.8,1.3,0.4,41.4
collards,"collards, fresh, cooked with oil",3.1,5.6,3.8,4.2,0.5,69
collards,"collards, fresh, cooked with butter or margarine",3.2,5.6,3,4.2,0.5,62
collards,"collards, frozen, cooked with oil",2.9,6.9,3.3,2.7,0.6,68.7
collards,"collards, frozen, cooked with butter or margarine",2.9,6.9,2.6,2.7,0.6,62.2
collards,"collards, canned, cooked with oil",1.3,2.7,3.2,1.3,0.4,44.7
collards,"collards, canned, cooked with butter or margarine",1.3,2.7,2.4,1.3,0.4,38.2
cress,"cress, raw",2.6,5.5,0.7,1.1,4.4,38.7
cress,"cress, cooked",2.7,5.7,3.5,1.1,4.6,64.9
dandelion greens,"dandelion greens, raw",2.7,9.2,0.7,3.5,0.7,53.9
dandelion greens,"dandelion greens, cooked",2.8,9.6,3.5,3.6,0.7,80.7
romaine lettuce,"romaine lettuce, raw",1.4,2.9,0.2,1.3,0.8,18.3
caesar salad,"caesar salad, with romaine, no dressing",4.2,6.8,3.6,1.8,1.2,76.2
escarole,"escarole, cooked",1.1,3,2.7,2.7,0.2,40.8
greens,"greens, fresh, cooked, no added fat",3,5.2,1,4.2,0.7,41.2
greens,"greens, frozen, cooked, no added fat",2.9,5.8,0.7,2.7,0.8,41.1
greens,"greens, canned, cooked, no added fat",1.4,2.8,0.3,1.3,0.4,19.3
greens,"greens, ns as to form, cooked",2.9,5,3.4,4.1,0.7,62.2
greens,"greens, fresh, cooked, fat added",2.9,5,3.4,4.1,0.7,62.2
greens,"greens, frozen, cooked, fat added",2.8,5.6,3.2,2.6,0.8,62.8
greens,"greens, canned, cooked, fat added",1.3,2.7,2.8,1.3,0.4,41.4
kale,"kale, raw",2.9,4.4,1.5,4.1,0.8,42.8
kale,"kale, fresh, cooked, no added fat",3.1,4.7,1.6,4.4,0.9,45.9
kale,"kale, frozen, cooked, no added fat",2.9,5.3,1.2,2.3,1.1,43.7
kale,"kale, canned, cooked, no added fat",1.4,2.8,0.3,1.3,0.4,19.3
kale,"kale, ns as to form, cooked",3,4.6,4.3,4.3,0.8,69.2
kale,"kale, fresh, cooked, fat added",3,4.6,4.3,4.3,0.8,69.2
kale,"kale, frozen, cooked, fat added",2.8,5.1,3.7,2.2,1.1,65.4
kale,"kale, canned, cooked, fat added",1.3,2.7,2.8,1.3,0.4,41.4
lambsquarter,"lambsquarter, cooked",3.1,4.8,3.2,2,0.6,60.7
mustard cabbage,"mustard cabbage, cooked",1.6,2.3,2.9,1,1.2,41.9
mustard greens,"mustard greens, raw",2.9,4.7,0.4,3.2,1.3,33.9
mustard greens,"mustard greens, fresh, cooked, no added fat",3.1,5,0.4,3.4,1.4,36.4
mustard greens,"mustard greens, frozen, cooked, no added fat",2.3,3.1,0.2,2.8,0.3,23.7
mustard greens,"mustard greens, canned, cooked, no added fat",1.4,2.8,0.3,1.3,0.4,19.3
mustard greens,"mustard greens, ns as to form, cooked",3,4.9,3.2,3.3,1.4,59.9
mustard greens,"mustard greens, fresh, cooked, fat added",3,4.9,3.2,3.3,1.4,59.9
mustard greens,"mustard greens, frozen, cooked, fat added",2.2,3,2.8,2.7,0.3,45.9
mustard greens,"mustard greens, canned, cooked, fat added",1.3,2.7,2.8,1.3,0.4,41.4
poke greens,"poke greens, cooked",2.2,3,2.9,1.5,1.6,47.3
radicchio,"radicchio, raw",1.4,4.5,0.2,0.9,0.6,25.9
spinach,"spinach, raw",2.9,3.6,0.4,2.2,0.4,29.5
spinach,"spinach, fresh, cooked, no added fat",3.4,4.3,0.5,2.6,0.5,34.6
spinach,"spinach, frozen, cooked, no added fat",4,4.8,0.9,3.7,0.5,43
spinach,"spinach, canned, cooked, no added fat",2.8,3.4,0.5,2.4,0.4,29.3
spinach,"spinach, fresh, cooked with oil",3.3,4.1,3.9,2.5,0.5,64.3
spinach,"spinach, fresh, cooked with butter or margarine",3.3,4.2,3,2.5,0.5,56.7
spinach,"spinach, ns as to form, cooked",3.3,4.1,3.4,2.5,0.5,60.5
spinach,"spinach, fresh, cooked, fat added, ns as to fat type",3.3,4.1,3.4,2.5,0.5,60.5
spinach,"spinach, frozen, cooked, fat added, ns as to fat type",3.9,4.6,3.4,3.6,0.5,64.6
spinach,"spinach, canned, cooked, fat added, ns as to fat type",2.7,3.3,3,2.3,0.4,51.5
spinach,"spinach, frozen, cooked with oil",3.9,4.6,3.8,3.6,0.5,67.9
spinach,"spinach, frozen, cooked with butter or margarine",3.9,4.7,3,3.6,0.5,61.3
spinach,"spinach, canned, cooked with oil",2.7,3.3,3.4,2.3,0.4,54.7
spinach,"spinach, canned, cooked with butter or margarine",2.7,3.3,2.7,2.3,0.4,48.1
spinach,"spinach, creamed",2.5,6.6,6,1.6,0.8,90.8
spinach souffle,spinach souffle,5.7,7.1,8.5,1.1,2.4,127.6
spinach and cheese casserole,spinach and cheese casserole,7,9.9,7.4,2.8,1,134.7
palak paneer,palak paneer,5.2,4.3,7,1.2,1.9,101
channa saag,channa saag,4.1,9.5,4.2,3.4,1.8,92
taro leaves,"taro leaves, cooked",5.2,7,3.5,3.9,3.1,80.2
thistle leaves,"thistle leaves, cooked",2.7,5.7,3.5,1.1,4.6,64.9
turnip greens,"turnip greens, fresh, cooked, no added fat",1.1,4.4,0.2,3.5,0.5,24
turnip greens,"turnip greens, frozen, cooked, no added fat",3.3,5,0.4,3.4,0.8,37
turnip greens,"turnip greens, canned, cooked, no added fat",1.4,2.8,0.3,1.3,0.4,19.3
turrnip greens,"turrnip greens, ns as to form, cooked",1.1,4.2,2.8,3.4,0.5,46.2
turnip greens,"turnip greens, fresh, cooked, fat added",1.1,4.2,2.8,3.4,0.5,46.2
turnip greens,"turnip greens, frozen, cooked, fat added",3.2,4.8,2.9,3.3,0.7,58.8
turnip greens,"turnip greens, canned, cooked, fat added",1.3,2.7,2.8,1.3,0.4,41.4
turnip greens,"turnip greens, canned, reduced sodium, cooked, no added fat",1.4,2.8,0.3,1.3,0.4,19.4
turnip greens,"turnip greens, canned, reduced sodium, cooked, fat added",1.3,2.7,2.8,1.3,0.4,41.8
watercress,"watercress, raw",2.3,1.3,0.1,0.5,0.2,15.3
watercress,"watercress, cooked",2.4,1.4,2.8,0.5,0.2,40.5
bitter melon,"bitter melon, horseradish, jute, or radish leaves, cooked",3.5,6.5,2.7,1.8,1,64.4
sweet potato,"sweet potato, squash, pumpkin, chrysanthemum, or bean leaves, cooked",2.1,7.2,2.9,1.8,5.3,62.9
broccoli,"broccoli, raw",2.8,6.6,0.4,2.6,1.7,41.2
broccoli,"broccoli, cooked, from restaurant",2.8,6.6,4.7,2.6,1.7,79.6
broccoli,"broccoli, fresh, cooked, no added fat",2.9,6.9,0.4,2.7,1.8,42.7
broccoli,"broccoli, frozen, cooked, no added fat",3.1,5.3,0.1,3,1.5,34.8
broccoli,"broccoli, ns as to form, cooked",2.8,6.7,3,2.6,1.7,65.4
broccoli,"broccoli, fresh, cooked, fat added, ns as to fat type",2.8,6.7,3,2.6,1.7,65.4
broccoli,"broccoli, frozen, cooked, fat added, ns as to fat type",3,5.2,2.6,2.9,1.4,56.6
broccoli,"broccoli, fresh, cooked with oil",2.8,6.7,3.4,2.6,1.7,68.8
broccoli,"broccoli, fresh, cooked with butter or margarine",2.9,6.7,2.6,2.6,1.7,62
broccoli,"broccoli, frozen, cooked with oil",3,5.2,3,2.9,1.4,59.9
broccoli,"broccoli, frozen, cooked with butter or margarine",3,5.2,2.3,2.9,1.4,53.4
broccoli casserole with noodles,broccoli casserole with noodles,3.7,16,3.8,2,1.5,113.1
broccoli casserole with rice,broccoli casserole with rice,4.1,15.1,3.5,1.9,1.2,108.4
fried broccoli,fried broccoli,4.2,22.3,12.8,1.8,1,221.4
broccoli,"broccoli, chinese, raw",1.2,4.7,0.8,2.6,0.9,30.3
broccoli,"broccoli, chinese, cooked",1.2,4.7,3.4,2.6,0.9,54.4
broccoli soup,"broccoli soup, prepared with milk, home recipe, canned or ready-to-serve",2.7,6.3,3.6,0.9,3.5,68.8
broccoli soup,"broccoli soup, prepared with water, home recipe, canned, or ready-to-serve",1.1,3.9,2.7,0.9,1.1,44.1
broccoli cheese soup,"broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve",2.7,6.3,3.6,0.9,3.5,68.8
